LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,HeatingQC,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,HouseAge,TotalSF,TotalPorchSF,TotalBsmtFinSF,HouseRemodeled_1,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HasPool_1,Alley_NA,Alley_Pave,PavedDrive_1,PavedDrive_2,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandContour_HLS,LandContour_Low,LandContour_Lvl,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,LotShape_2,LotShape_3,LotShape_4,Functional_3,Functional_4,Functional_5,Functional_6,Functional_7,Functional_8,HasBsmt_1,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HasGarage_1,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Street_Pave,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,MSSubClass,HouseRemodeled,HasPool,HasGarage,HasBsmt
0.0,0.20610370736819386,4,3,5,5,-0.8656586496277711,1.034410022213875,3,3,3,3,1,4,1,-0.10921147092149844,3,1,0.0,-0.4133331235506961,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,3,-0.5358369345489747,0.6004949339126351,2,0.2166509323429599,2,-1.02685765142659,-0.7251156643700748,3,3,0.0,0,0,0.0,0.25089064789037013,143000,0.11415604000400495,-0.046680603375421285,-0.22031445621601217,0.43032915890446793,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,2,0,1,0,2,0,0,0,0,20,0,0,1,1
0.6282265360326861,0.36170027397721805,4,3,7,5,0.2003188011483427,0.8345994235119567,3,3,3,3,1,1,1,3.0330818600406917,4,1,0.0,0.6430232025572596,-0.8199643654586394,-0.24106103579929677,2.6055218800349866,-0.7616206719986545,2.61626640544101,0.4054651081081645,3,1.2398233261424936,-0.9512264882332893,0,0.26515802802716365,1,1.6503069397927341,1.3709711242646974,3,3,0.0,0,0,0.0,0.25089064789037013,171000,-0.6133622149421533,1.110338699364741,-2.9034029282647955,-1.0299382361553384,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,1,0,3,0,0,0,1,90,1,0,1,1
0.2049392711430697,-0.10368777582659161,4,3,8,5,0.7333075265363995,1.1300030903425087,4,3,4,3,2,6,1,-0.5235051881881273,5,1,0.0,0.5190118310600719,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.0,4,0.46416306545102526,2.1522163560585597,3,0.28720670788361985,3,1.6503069397927341,0.87502201802522,3,3,0.0,0,4,0.0,2.100892394960775,230000,-0.910983319238309,0.3571382818009649,0.395866044997404,0.3735993464345186,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,1,1,0,3,0,0,0,0,60,1,0,1,1
-0.217001286449369,1.1349638432466234,4,3,6,5,0.5879469650669296,0.0,3,3,4,3,1,6,1,-1.0419383097950017,5,1,0.0,0.4115311831449652,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.0,4,0.46416306545102526,-0.9512264882332893,0,0.2827969719123286,2,0.31172464418307205,-0.013943361083277135,3,3,0.0,0,3,0.0,0.6208909973044512,231500,-0.8117762844729237,0.21004407779701537,0.4683499763296924,0.6950682837642314,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,1,1,0,3,0,0,0,0,60,0,0,1,1
0.05231233656868091,0.23850909510728285,4,3,4,5,-0.6718445676684777,0.0,3,3,3,3,1,5,1,-0.3061707791302236,3,1,0.0,-1.1638929974244026,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,3,-0.5358369345489747,0.6004949339126351,1,-4.120324395421982,0,-2.365439947036252,-2.2129629830885067,0,0,0.0,0,0,0.0,-0.859110400351873,115000,0.08108702841554322,-0.8925162286573065,-2.9034029282647955,-0.12226123663614946,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,2,1,0,1,1,0,0,0,20,0,0,0,1
0.44606813419008734,0.47970616896840484,4,3,7,5,0.9755751289855163,0.0,4,3,4,3,3,6,1,-0.3016429789415173,5,1,0.0,0.37366126662192295,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.46416306545102526,-0.9512264882332893,0,0.3004359157974936,3,0.31172464418307205,0.87502201802522,3,3,0.0,0,0,0.0,-1.9691114485941161,260000,-1.1755354119460029,0.8400868743659693,0.06505736309391184,1.7014971790644433,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,0,3,0,0,0,0,20,0,0,1,1
0.10389300804373214,-0.2484348592179042,4,3,5,4,-1.5924614569751214,0.0,3,2,3,3,1,3,1,-0.37182388186646537,2,1,0.0,-0.12245360233536551,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,1.3900227611572622,0.0,3,0.0,-0.9512264882332893,0,0.28941157586926547,1,0.31172464418307205,1.155747927217377,3,3,0.0,0,3,0.0,-0.11910970152371092,166000,0.7093982485963163,-0.18679501577581664,-2.9034029282647955,0.0353215757803764,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0,0,0,0,3,0,1,0,0,50,0,0,1,1
0.44606813419008734,0.20159842800916206,4,3,7,5,0.6848540060465762,1.0210436867178718,4,3,4,3,4,6,1,0.5518473566296253,5,1,0.0,0.05509817238537581,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.0,-0.9512264882332893,0,0.28720670788361985,2,0.31172464418307205,0.4866845103094028,3,3,0.0,0,0,0.0,-0.11910970152371092,204000,-0.8779143076498472,0.4720191019771362,0.03019993517838205,0.3967114922556091,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,0,3,0,0,0,0,20,0,0,1,1
0.05231233656868091,-0.09496476589136363,4,3,5,5,-1.0594727315870645,1.1395267762484105,3,3,3,3,1,3,1,-0.3876711825269375,3,1,0.0,0.36600874962863905,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,3.842510049724758,0.4054651081081645,3,1.5711271817913366,-0.9512264882332893,0,0.20783146040037742,1,0.31172464418307205,0.14513465412561183,3,3,0.0,0,0,0.0,1.7308920455466943,125000,0.21336307476939018,0.8314646874016481,-2.9034029282647955,1.768732512362161,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,3,0,0,0,2,0,0,0,90,0,0,1,1
-3.7971930557095117,-3.0849492494118143,4,3,6,5,1.0240286494753397,0.7698207468253313,4,3,4,3,1,1,1,0.9118074716317781,5,1,0.0,0.3415993922863791,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.46416306545102526,-0.9512264882332893,0,0.298231047811848,1,0.31172464418307205,-0.4350322248715126,3,3,0.0,0,0,0.0,-0.859110400351873,130000,-1.142466400357541,0.19800354786421537,-0.791747786645166,-1.0299382361553384,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1,0,1,0,3,0,0,0,0,160,1,0,1,1
-1.0962511019864616,-1.0194099823524343,4,3,5,7,0.3941328831076361,0.0,3,3,3,3,1,4,1,-0.13864217214808955,3,1,0.0,-1.1359784754945574,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-0.5358369345489747,-0.9512264882332893,0,0.13727568485971745,1,-1.02685765142659,-1.370785255512036,2,3,0.0,0,0,0.0,1.7308920455466943,105000,1.370778480365551,-1.099487253779401,-0.6903901752745587,-0.5908074655546197,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,1,0,2,0,0,30,1,0,1,1
0.0,0.006506090930259667,4,3,7,5,0.781761047026223,1.0178251125051643,4,3,4,3,1,1,1,0.7171120635174061,5,1,0.0,0.7270602889959549,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.0,4,0.8735839051042357,0.6004949339126351,4,0.29161644385491114,3,0.31172464418307205,-0.1823789065985713,3,3,0.0,0,0,0.0,-0.489110050937792,222500,-0.910983319238309,0.41141000879367895,0.089130028289525,-1.0299382361553384,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0,0,1,0,3,0,0,0,0,60,0,0,1,1
-0.3304858678901071,-0.5455776927047344,4,3,7,5,0.9755751289855163,0.9389783282101103,3,3,4,3,1,6,1,-0.37861558214952484,5,1,0.0,-0.6714742722808053,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,4,0.0,-0.9512264882332893,0,-4.120324395421982,0,-2.365439947036252,-2.2129629830885067,0,0,0.0,0,0,0.0,-0.859110400351873,141000,-1.0763283771806176,-0.33757449681009216,-2.9034029282647955,0.39881259642116274,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,0,1,0,4,0,0,0,0,20,1,0,0,1
0.0,-0.9741618964060763,4,3,5,4,-1.689368497954768,0.0,3,3,4,3,1,1,1,0.7442788646496441,4,1,0.0,-0.1887859378619203,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,3,0.46416306545102526,-0.9512264882332893,0,0.14830002478794557,1,-1.02685765142659,-1.0900593463198789,2,3,0.0,0,0,0.0,-0.859110400351873,115000,1.106226387657857,-0.24712503006298517,0.36769276400140366,-1.0299382361553384,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2,0,1,1,1,0,0,0,0,50,1,0,1,1
2.018402034163364,0.20632874288101197,4,3,5,6,-0.47803048570918427,0.0,3,3,3,3,3,4,1,-0.7114088960194398,3,1,0.0,-0.9108126651249501,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,0.0,3,-0.5358369345489747,-0.9512264882332893,0,0.2342898762281249,1,0.31172464418307205,-0.15430631567935563,3,3,0.0,0,3,0.0,-1.9691114485941161,122000,-0.15039605270368897,-0.6072939842778381,-2.9034029282647955,0.4744523463810952,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,3,1,0,1,0,0,0,0,20,0,0,1,1
1.599231253563567,0.8907048449482964,4,3,8,5,1.1209356904549863,1.190403428356909,4,3,5,3,4,6,1,-0.5823665906413096,5,1,0.0,0.3428908418191601,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,0.0,4,0.0,0.6004949339126351,4,0.30484565176878486,2,1.6503069397927341,1.838847639584959,3,3,0.0,0,0,0.0,-1.9691114485941161,372402,-1.1755354119460029,0.8054173978561768,-0.2679486749979942,1.911607595619811,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,0,2,0,0,1,0,20,1,0,1,1
0.0,1.0388931136235287,4,3,6,5,-0.6718445676684777,1.0833944397824524,3,3,3,3,1,3,1,-0.3582404813003464,4,1,0.0,0.6810144415938655,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,0.0,3,0.8735839051042357,0.6004949339126351,4,0.2254704042855424,2,0.31172464418307205,0.10302576774678827,3,3,0.0,0,2,0.0,-0.11910970152371092,190000,-0.051189017938303744,0.3238212778008814,-0.512481026337958,-0.1558789032850083,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0,2,1,0,1,0,0,1,0,60,0,0,1,1
0.0,0.8241682271364149,4,3,6,7,-0.47803048570918427,0.0,3,3,4,3,4,4,5,-1.073632911115946,4,1,0.0,-0.34530268579690865,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-2.288708171693981,0.0,3,-1.1695975135107177,0.6004949339126351,4,0.20121685644344053,2,0.31172464418307205,0.4258605633177688,3,3,0.0,0,0,0.0,-1.2291107497659541,235000,0.37870813271169884,0.35539583287472953,0.5175753026338622,2.140627949665162,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,1,1,3,0,0,0,0,20,1,0,1,1
0.7160392058046454,0.41785654044409015,4,3,6,5,-1.689368497954768,0.0,3,3,3,3,1,1,1,1.4325044933330058,3,1,0.0,-0.43893468583690215,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,1.3900227611572622,0.0,3,0.46416306545102526,-0.9512264882332893,0,0.11963674097455246,1,-1.02685765142659,-0.7531882552892905,2,2,0.0,0,0,0.0,-1.2291107497659541,125000,1.5361235383078597,-0.07552981889855977,0.18638415566273206,-1.0299382361553384,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,1,1,2,0,0,30,1,0,1,1
-0.5075418466939794,0.02968157129824896,4,3,6,5,-1.689368497954768,0.0,3,3,3,3,1,1,1,0.01077523407921921,2,0,0.0,-0.6390178667423987,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-0.5358369345489747,-0.9512264882332893,0,-4.120324395421982,0,-2.365439947036252,-2.2129629830885067,0,0,0.0,0,0,0.0,-0.859110400351873,79000,1.5691925498963215,-0.9803964738578838,-0.10574535434953197,-1.0299382361553384,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,1,0,2,0,0,50,1,0,0,1
-0.5075418466939794,-0.6407036824895536,4,3,5,7,-1.689368497954768,0.0,3,3,0,0,0,0,0,-1.28417561989079,3,1,0.0,-0.7547649814725095,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-0.5358369345489747,-0.9512264882332893,0,0.1791681765869843,1,0.31172464418307205,0.7112652376631283,3,3,0.0,0,0,0.0,-0.11910970152371092,109500,0.6432602254193928,-2.154941513984313,-2.9034029282647955,-1.0299382361553384,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,1,0,2,0,2,0,0,20,0,0,1,0
1.047764515108651,0.5502695075972676,4,3,8,5,1.2178427314346332,0.8698364138254407,4,3,5,3,1,1,1,0.4680830531385582,5,1,0.0,0.6531434642214422,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,0.0,5,0.8735839051042357,0.6004949339126351,4,0.3092553877400761,3,1.6503069397927341,0.9685973210892723,3,3,0.0,0,0,0.0,-0.489110050937792,269500,-1.1755354119460029,0.2558183077087131,-0.44081026526172346,-1.0299382361553384,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0,1,1,0,2,0,0,0,0,60,1,0,1,1
1.3520985757035804,0.6544924829644896,4,3,7,5,0.9755751289855163,0.0,4,3,4,3,1,6,1,0.45676355266679236,5,1,0.0,0.6294569918773599,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.0,4,0.8735839051042357,0.6004949339126351,4,0.298231047811848,2,0.31172464418307205,0.959239790782867,3,3,0.0,0,2,0.0,-0.489110050937792,254900,-1.010190354003694,0.4275480146165004,-0.10574535434953197,-0.5634931114024219,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,0,1,0,3,1,0,0,0,60,1,0,1,1
2.4221752747596947,1.6665011175984616,4,3,7,5,1.0240286494753397,1.1991651671439871,4,3,4,3,2,6,1,1.7381310060706827,5,1,0.0,1.1476431096970576,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,0.0,4,1.2398233261424936,0.6004949339126351,4,0.30264078378313924,2,0.31172464418307205,0.4820057451562002,3,3,0.0,0,0,0.0,-1.2291107497659541,320000,-1.1755354119460029,1.102605307079008,0.6741833104733524,-0.9101752987187788,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0,1,1,0,2,0,0,0,0,60,1,0,1,1
0.0,0.3722021856131403,4,3,6,6,-0.04194880130077408,0.0,3,3,4,3,1,4,1,0.01077523407921921,3,1,0.0,-0.38084688568240965,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,3,0.0,-0.9512264882332893,0,0.2541336880989355,1,0.31172464418307205,0.20127983596404322,3,3,0.0,0,0,0.0,-0.11910970152371092,162500,-0.41494814541138286,-0.010073563555582254,-2.9034029282647955,0.3567905131100892,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,2,1,0,0,0,0,20,0,0,1,1
1.7002775166629014,0.856397434667357,4,3,9,5,0.927121608495693,1.272607531778133,4,3,5,3,3,6,1,-0.025447167430431402,5,1,0.0,1.3250802332031812,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,0.0,5,1.5711271817913366,2.1522163560585597,4,0.2960261798262024,3,1.6503069397927341,1.1838205181365926,3,3,0.0,0,0,0.0,-1.2291107497659541,412500,-1.0432593655921558,1.3400510833226558,0.5049541035335791,1.1047835960471986,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,0,1,0,3,0,0,1,0,60,1,0,1,1
1.164852377629728,0.5847658475943274,4,3,7,5,0.9755751289855163,1.0621628383489503,4,3,4,3,2,4,1,-0.5144495878107147,5,1,0.0,0.11315734516321106,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.46416306545102526,0.6004949339126351,4,0.3004359157974936,2,0.31172464418307205,0.2761400784152851,3,3,0.0,0,0,0.0,-0.489110050937792,220000,-1.0432593655921558,0.5465687913982004,-0.4795076280663436,1.4934878666746292,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,0,2,0,0,1,0,20,0,0,1,1
